id,item_name,purchase_count
309333,Air Filter,1
309333,Dicky Shocks,1
309335,Rear Wiper Blade With Arm,1
309335,Cap,1
309335,Windshield Beeding,1
309335,Fuse,1
309335,Hose,1
309336,Front Bumper,1
309336,Front Bumper Bracket - RH,1
309336,Fog Lamp Cover - RH,1
309336,Front Fog Lamp - RH,1
309336,Front Fender - RH,1
309336,Head Lamp - RH,1
309346,Air Filter,1
309346,Oil Filter,1
309346,Engine Oil - 5W40,1
309346,Wiper Blade 24,1
309346,Wiper Blade 16,1
309348,Lower Arm,1
309348,Ball Joint,1
309348,Tie Rod End Set,1
309348,Front Suspension Strut Mount,1
309351,AC Filter,1
309351,Front Suspension Strut Assy - LH/RH,1
309351,Rear Shock Absorber,1
309351,Front Brake pad,1
309351,Air Filter,1
309351,Fuel Filter,1
309351,Gear Leaver Knob,1
309357,Front Stabilizer Link - LH/RH,1
309357,Lower Arm Set,1
309357,Front Strut Bush Kit,1
309357,Strut Mount Kit,1
309357,Tie Rod End Set,1
309357,Ball Joint Set,1
309357,Rear Shock Absorber,1
309364,Rear Windshield,1
309364,Dicky Panel,1
309364,Rear Bumper,1
309364,Rear Bumper Bracket - LH,1
309364,Rear Bumper Bracket - RH,1
309364,Rear Tail Lamp - LH,1
309364,Dicky Tail Lamp,1
309365,Front Bumper,1
309365,Bumper Grill,1
309365,Member Front Side,1
309365,Head Lamp - RH,1
309365,Front Fender Lining - RH,1
309365,Rear Tail Lamp - RH,1
309365,Rear Bumper,1
309365,Dicky Panel,1
309365,Intake Manifold,1
309365,Cap,1
309370,Front Bumper,1
309370,Bumper Grill,1
309370,Front Bumper Bracket,1
309370,AC Condenser,1
309370,Radiator Frame,1
309370,Radiator,1
309370,O2 Sensor,1
309373,Front Bumper,1
309373,Front Front Bumper Lower Grill,1
309373,Bumper Holder,1
309373,Fog Lamp Set,1
309384,Bonnet Assy,1
309384,Tie Member Assy,1
309384,Head Lamp - RH,1
309384,Head Lamp - LH,1
309384,Front Bumper Bracket,1
309384,Chrom Top Grill,1
309395,Front Bumper,1
309395,Rear Bumper,1
309395,Head Lamp - RH,1
309395,Front Bumper Bracket,1
309402,Front Stabilizer Bush,1
309402,Front Strut Bush Kit,1
309402,Lower Arm,1
309402,Rear Shock Absorber,1
309402,Front Stabilizer Link - LH/RH,1
309402,Rear Strut Bush,1
309402,Front Brake Disc,1
309405,Head Lamp Set,1
309405,Front Bumper,1
309405,Front Bumper Bracket,1
309405,Head Lamp - LH/RH,1
309413,Rear Windshield,1
309413,Sealant,1
309413,Fog Lamp Cover - RH,1
309413,Fog Lamp Cover - LH,1
309413,Rear Bumper,1
309414,Front Bumper,1
309414,Front Bumper Upper Grill,1
309414,Towing cap,1
309414,Mirror Assy - RH,1
309414,Front Fender Lining - LH,1
309414,Front Bumper Bracket - LH,1
309414,Front Bumper Bracket - RH,1
309429,Power Window Switch,1
309429,Seat Belt,1
309429,Front Fog Lamp - LH,1
309429,Front Wheel Arch Cladding - LH,1
309430,Shock Absorber Strut,1
309430,Steering Assy,1
309430,Rear Shock Absorber,1
309430,Reverse Light Switch,1
309433,Timing Belt,1
309433,Timing Chain Tensioner,1
309433,Tensioner Belt,1
309433,Timing Chain Guide,1
309433,Timing Chain Tensioner Lever,1
309433,Oil Seal,1
309433,Timing Kit Packing,1
309433,Water Pump,1
309439,Lower Arm - LH,1
309439,Lower Arm - RH,1
309439,Tie Rod End - LH,1
309439,Tie Rod End - RH,1
309439,Ball Joint Set,1
309439,Front Brake pad,1
309439,Brake Disc,1
309439,Front Stabilizer Link - LH/RH,1
309439,Balance Rod Bush,1
309451,Front Bumper,1
309451,Head Lamp - RH,1
309451,Front Fender - RH,1
309451,Fog Lamp Cover - RH,1
309451,Front Fog Lamp - RH,1
309451,Front Fender Lining - RH,1
309451,Front Wheel Arch Cladding - RH,1
309451,Front Bumper Bracket - RH,1
309451,Head Lamp - LH,1
309455,Lower Arm - LH,1
309455,Lower Arm - RH,1
309455,Front Shock Absorber,1
309455,Ball Joint,1
309455,Tie Rod,1
309455,Shock Absorber Strut Kit,1
309455,Front Brake pad,1
309455,Rear Shock Absorber,1
309456,Front Front Bumper Lower Grill,1
309456,Front Bumper,1
309456,Front Fender Lining - LH,1
309456,Front Fender Lining - RH,1
309464,Lower Arm - LH,1
309464,"Contact Assy, Clock Spring",1
309464,Gear Box Beeding,1
309464,Front Bumper Bracket - LH,1
309464,Front Bumper Bracket - RH,1
309464,Front Wheel Arch Cladding - RH,1
309464,Wheel Rim,1
309471,Brake Lining,1
309471,Steering Assy,1
309471,Caliper Pin,1
309471,Rear Strut Bush,1
309476,Clip,1
309476,Front Fender Lining - RH,1
309476,Front Fender Lining - LH,1
309476,Mud Flap Set,1
309476,Windshield Beeding,1
309476,Door Beeding,1
309476,Bonnet Assy Release Cable,1
309476,Head Lining Roof,1
309476,Windsheild Washer Nozzle,1
309476,"Weatherstrip, Front Door Outer - RH",1
309476,"Weatherstrip, Front Door Outer - LH",1
309476,"Weatherstrip, Rear Door Outer - RH",1
309476,"Weatherstrip, Rear Door Outer - LH",1
309478,Lower Arm - LH,1
309478,Lower Arm - RH,1
309478,Front Stabilizer Link - LH/RH,1
309478,Rear Shock Absorber,1
309478,Rear Strut Bush,1
309478,Suspension Strut Mounting,1
309478,Front Brake pad,1
309485,Clutch Kit (Disc+Pressure Plate),1
309485,Clutch Release Bearing,1
309485,Flywheel,1
309485,Gear Oil 1L,1
309490,"Weatherstrip, Front Door Outer - RH",1
309490,Mirror Assy - RH,1
309490,Mirror Assy - LH,1
309490,Outer Door Handle,1
309507,Front Brake pad,1
309507,Front Brake Disc,1
309507,Rear Brake Pad,1
309507,Rear Brake Disc,1
309507,Front Wheel Bearing,1
309507,Tensioner Assy,1
309516,Clutch Kit (Disc+Pressure Plate),1
309516,Clutch Release Bearing,1
309516,Clutch Cable,1
309516,Lower Arm,1
309516,Front Bumper,1
309516,Dicky Emblems,1
309518,Front Bumper,1
309518,Rear Bumper,1
309518,Rear Bumper Bracket - LH,1
309518,Rear Bumper Bracket - RH,1
309520,Front Bumper,1
309520,Front Bumper Bracket - LH,1
309520,Front Bumper Bracket - RH,1
309520,Tie Rod End Steering,1
309520,Front Control Arm Bush Kit,1
309520,Upper Control Arm Bush,1
309520,Front Shock Absorber,1
309520,Rear Shock Absorber,1
309520,Oil Seal,1
309520,Air Filter,1
309520,Oil Filter,1
309520,AC Filter,1
309520,Clutch Set (Disc+Pressure Plate+Bearing),1
309523,Rear Bumper,1
309523,Rear Tail Lamp - RH,1
309523,Mud Flap Set,1
309523,Wheel Cap,1
309525,"Seal, Diff Side Oil - RH",1
309525,"Seal, Diff Side Oil - LH",1
309525,Gearbox Mounting,1
309525,Bolt,1
309533,Front Shock Absorber,1
309533,Front Wheel Bearing,1
309533,Mud Flap Set,1
309533,Wiper Blade,1
309535,Front Bumper,1
309535,Fog Lamp Cover - RH,1
309535,Front Fog Lamp - RH,1
309535,Front Bumper Upper Grill,1
309535,Wiper Tank,1
309536,Front Fender Lining - LH,1
309536,Splash Guard Front Bumper,1
309536,Engine Under Cover - LH,1
309536,Engine Under Cover - RH,1
309538,Oil Filter,1
309538,Air Filter,1
309538,Inner Door Handle - LH,1
309538,Wiper Blade,1
309541,Front Bumper,1
309541,Front Bumper Bracket - LH,1
309541,Head Lamp - LH,1
309541,Front Fender Lining - LH,1
309541,Front Fog Lamp - LH,1
309541,Fog Lamp Cover - LH,1
309541,Front Fender - LH,1
309542,Front Bumper,1
309542,Front Bumper Upper Grill,1
309542,Front Bumper Lower Grill,1
309542,Front Bumper Bracket - LH,1
309542,Front Bumper Bracket - RH,1
309542,Head Lamp - RH,1
309542,Monogram Set,1
309542,Towing cap,1
309550,Head Lamp - RH,1
309550,Head Lamp - LH,1
309550,Clutch Kit (Disc+Pressure Plate),1
309550,Clutch Release Bearing,1
309552,Front Bumper,1
309552,Air Filter,1
309552,Wiper Blade,1
309552,Fender Lining,1
309556,Air Filter,1
309556,Oil Filter,1
309556,Front Brake pad,1
309556,Brake Lining,1
309556,Shock Absorber Mount,1
309556,Front Shock Absorber,1
309556,Front Strut Bush Kit,1
309556,Front Stabilizer Link - LH/RH,1
309557,Head Lamp - RH,1
309557,Front Bumper,1
309557,Front Fender - RH,1
309557,Bonnet Assy,1
309557,Front Fender Lining - RH,1
309557,Mirror Assy - RH,1
309557,Fog Lamp Cover - RH,1
309557,Fog Lamp Set,1
309557,Wiper Tank,1
309558,Front Suspension Strut - RH,1
309558,Front Suspension Strut - LH,1
309558,Front Strut Bush Kit,1
309558,Front Suspension Strut Mount,1
309558,Lower Arm,1
309558,Front Stabilizer Link Set,1
309558,Tie Rod End Set,1
309558,Ball Joint Set,1
309558,Rear Shock Absorber - LH,1
309558,Rear Shock Absorber - RH,1
309562,Clutch Kit (Disc+Pressure Plate),1
309562,Clutch Release Bearing,1
309562,Clutch Cable,1
309562,Dicky Shocks,1
309562,Clutch Master Cylinder,1
309563,Mirror Assy - RH,1
309563,Running Board - LH,1
309563,Front Mud Flap - LH,1
309563,Rear Mud Flap - RH,1
309565,Lower Arm - LH,1
309565,Lower Arm - RH,1
309565,Clutch Kit (Disc+Pressure Plate),1
309565,Clutch Release Bearing,1
309565,Clutch Cable,1
309565,Steering Box,1
309578,Bonnet Assy,1
309578,Bonnet Hinge Assy - LH,1
309578,Bonnet Hinge Assy - RH,1
309578,Front Fender - RH,1
309578,Front Fender Lining - RH,1
309578,Front Bumper,1
309578,Front Bumper Lower Grill,1
309578,Front Fog Lamp - RH,1
309578,Wiper Tank,1
309578,Splash Guard Front Bumper,1
309578,"Holder, Front Bumper - RH",1
309578,Bumper Holder,1
309578,AC Hose,1
309578,Head Lamp - RH,1
309578,Reinf Front Bumper Cover,1
309578,Towing cap,1
309578,Front Bumper Cap,1
309578,Splash Cover - RH,1
309587,Clutch Release Bearing,1
309587,Clutch Kit (Disc+Pressure Plate),1
309587,Front Brake pad,1
309587,Wheel Brake Cylinder,1
309587,Glow Plug (Heater Plug Or Coil),1
309587,Clutch Disc Assy,1
309587,Clutch Plate,1
309588,Lower Arm,1
309588,Front Shock Absorber,1
309588,Shock Absorber Strut Kit,1
309588,Shock Absorber Mount,1
309588,Rear Shock Absorber,1
309588,Front Stabilizer Link - LH/RH,1
309588,Steering Boot,1
309588,Ball Joint Set,1
309588,Tie Rod End Set,1
309588,Front Brake pad,1
309588,Brake Shoe,1
309588,Front Bumper Bracket - LH,1
309588,Front Bumper Bracket - RH,1
309588,Front Fender Lining - LH,1
309588,Hose Pipe,1
309588,Hose Pipe Pvc,1
309591,Front Bumper,1
309591,Tie Member Assy,1
309591,Front Bumper Bracket - LH,1
309591,Front Bumper Bracket - RH,1
309595,Steering Assy,1
309595,Lower Arm Set,1
309595,Balance Rod Bush,1
309595,Front Drive Shaft - LH,1
309597,Ac Liquid Pipe,1
309597,Ac Suction Pipe,1
309597,Panel Battery Box,1
309597,Tensioner Adjuster,1
309598,Front Bumper,1
309598,Front Bumper Bracket,1
309598,Front Fog Lamp - RH,1
309598,Fender Lining,1
309598,Tie Member Assy,1
309600,Clutch Kit (Disc+Pressure Plate),1
309600,Clutch Release Bearing,1
309600,Clutch Cable,1
309600,Brake Light Switch,1
309600,Oil Filter,1
309602,Front Bumper,1
309602,Front Fender Lining - RH,1
309602,"Holder, Rear Bumper Side - RH",1
309602,Rear Bumper,1
309605,Front Stabilizer Link - LH/RH,1
309605,Upper Ball Joint,1
309605,Lower Ball Joint,1
309605,Tie Rod Ends & Ball Joints Set,1
309609,Hand Brake Cable,1
309609,Brake Lining,1
309609,Rear Brake Adjuster Assy,1
309609,Air Filter,1
309610,Front Bumper,1
309610,Front Bumper Bracket,1
309610,Head Lamp - LH,1
309610,Front Fog Lamp - LH,1
309610,Front Bumper Upper Grill,1
309610,Front Bumper Lower Grill,1
309610,Front Fender - LH,1
309610,Front Fender Lining - LH,1
309610,Front Wheel Arch Cladding - LH,1
309610,Radiator Frame,1
309610,Front Sub Frame,1
309610,Air Bag,1
309610,Bonnet Hinge Assy - LH,1
309610,Bonnet Hinge Assy - RH,1
309610,Air Filter Assy,1
309610,Splash Guard Front Bumper,1
309610,Front Windshield,1
309610,Windshield Beeding,1
309610,Wheel Rim,1
309610,Wheel Cap,1
309619,Clutch Set (Disc+Pressure Plate+Bearing),1
309619,Rear Shock Absorber,1
309619,Brake Shoe,1
309619,Front Brake Pad Set,1
309619,Outer Door Handle,1
309619,Volve Door Packing,1
309637,Front Strut Bush Kit,1
309637,Lower Arm - LH,1
309637,Lower Arm - RH,1
309637,Front Stabilizer Link - LH/RH,1
309649,Front Shock Absorber,1
309649,Lower Arm - LH,1
309649,Lower Arm - RH,1
309649,Tie Rod End - LH/RH,1
309649,Front Stabilizer Bush,1
309660,Front Bumper,1
309660,Rear Bumper,1
309660,Front Bumper Bracket - LH,1
309660,Front Bumper Bracket - RH,1
309660,Rear Bumper Bracket - LH,1
309660,Rear Bumper Bracket - RH,1
309660,Rear Tail Lamp - RH,1
309660,"Weatherstrip, Front Door Outer - RH",1
309660,"Weatherstrip, Front Door Outer - LH",1
309660,"Weatherstrip, Rear Door - LH",1
309660,"Weatherstrip, Rear Door - RH",1
309660,Clutch Master Cylinder,1
309660,Head Lamp - RH,1
309660,Head Lamp - LH,1
309660,Mirror Assy - RH,1
309671,Garnish Radiator Grille Upper - LH,1
309671,Rear Bumper,1
309671,"Holder, Rear Bumper Side - RH",1
309671,"Holder, Rear Bumper Side - LH",1
309671,Mirror Assy - RH,1
309671,Rear Tail Lamp - LH,1
309671,Rear Tail Lamp - RH,1
309671,Bumper Holder,1
309671,Weather Strip,1
309671,Front Bumper,1
309677,Air Filter,1
309677,Oil Filter,1
309677,Front Brake Pad Set,1
309677,Sensor,1
309677,AC Filter,1
309679,Clutch Set (Disc+Pressure Plate+Bearing),1
309679,Brake Shoe,1
309679,Front Brake pad,1
309679,Outer Door Handle,1
309679,Volve Door Packing,1
309679,Front Shock Absorber,1
309679,Rear Shock Absorber,1
309679,Front Stabilizer Link - LH/RH,1
309679,Balance Rod Bush,1
309679,Lower Arm,1
309679,Ball Joint,1
309679,Rear Stabilizer Link,1
309679,Bush,1
309680,Bonnet Assy,1
309680,Bonnet Hinge Assy - LH,1
309680,Bonnet Hinge Assy - RH,1
309680,Front Bumper,1
309680,Front Bumper Bracket - LH,1
309680,Front Bumper Bracket - RH,1
309680,Hood Latch,1
309684,Bonnet Assy,1
309684,Bonnet Hinge Assy - LH,1
309684,Bonnet Hinge Assy - RH,1
309684,Front Bumper,1
309684,Front Bumper Bracket - LH,1
309684,Front Bumper Bracket - RH,1
309684,Hood Latch,1
309686,V Belt,1
309686,Oil Cap,1
309686,Volve Door Packing,1
309686,Belt,1
309687,Brake Disc,1
309687,Top Strut Mount Kit,1
309687,Lower Arm Set,1
309687,Front Wheel Bearing,1
309687,Rear Wheel Bearing,1
309687,Engine Mounting Pad - C,1
309687,Front Fender Lining - LH,1
309687,Reverse Light Switch,1
309688,Volve Door Packing,1
309688,Engine Oil - HX5 - 15W40 (3.5L),1
309688,Spark Plug Wire,1
309688,Air Filter,1
309688,Front Brake pad,1
309688,Drain Nut,1
309688,Spark Plug Set Of 4,1
309688,Fuel Filter,1
309697,Head Lamp Set,1
309697,Mirror Assy - LH,1
309697,Run Front Door Glass - LH,1
309697,Valve Door Gasket,1
309697,Spark Plug Set Of 4,1
309697,Spark Plug Wire,1
309697,Ignition Coil,1
309697,Front Brake pad,1
309697,Brake Disc,1
309697,Belt Water Pump,1
309697,Seat Belt Front - LH,1
309697,V Belt,1
309697,Coolant bottom hose,1
309697,Coolant Elbow,1
309697,Thermostat Valve,1
309697,Front Shock Absorber,1
309697,Top Strut Mount Kit,1
309697,Front Suspension Bush Kit,1
309697,Ball Joint Set,1
309697,Tie Rod End Set,1
309697,Balance Rod Bush,1
309697,Front Stabilizer Link - LH/RH,1
309697,Head Lamp - RH,1
309697,Head Lamp - LH,1
309705,Rear Tail Lamp - RH,1
309705,Air Filter,1
309705,AC Filter,1
309705,Oil Filter,1
309709,Mirror Assy - LH,1
309709,Outer Door Handle,1
309709,Rear Wheel Arch Cladding - LH,1
309709,Glass,1
309709,Door Outer Pad,1
309710,Front Wheel Arch Cladding - LH,1
309710,Front Door - LH,1
309710,Rear Door - LH,1
309710,Rear Wheel Arch Cladding - LH,1
309710,Alloy Wheel Rim,1
309715,Front Bumper,1
309715,Towing cap,1
309715,Wiper Tank,1
309715,Wiper Spray Motor,1
309715,Front Fog Lamp - RH,1
309715,Fog Lamp Cover - RH,1
309715,Front Bumper Bracket - RH,1
309715,Front Bumper Bracket - LH,1
309715,Engine Under Cover,1
309721,Front Bumper,1
309721,Rear Bumper,1
309721,Front Bumper Bracket - LH,1
309721,Front Bumper Bracket - RH,1
309721,Rear Bumper Bracket - LH,1
309721,Rear Bumper Bracket - RH,1
309721,Front Mud Flap Set,1
309724,Silencer,1
309724,"Weatherstrip, Rear Door - RH",1
309724,"Weatherstrip, Front Door Outer - LH",1
309724,Tailgate Cable,1
309724,Hood Latch,1
309724,Engine Under Cover,1
309724,Plate Back Door,1
309724,Door Beeding,1
309724,Quarter Panel Glass - RH Rear,1
309724,Mirror Cap - LH,1
309726,Front Fender - LH,1
309726,Front Fender Lining - LH,1
309726,Front Bumper Bracket - LH,1
309726,Front Bumper Bracket - RH,1
309726,Lower Arm - LH,1
309726,Ball Joint,1
309726,Tie Rod End - LH,1
309726,Front Stabilizer Link - LH,1
309726,Shock Absorber,1
309726,Dashboard,1
309728,Rear Bumper,1
309728,Rear Tail Lamp - RH,1
309728,Dicky Shocks,1
309728,Rear Bumper Bracket - LH,1
309728,Rear Bumper Bracket - RH,1
309732,Steering Assy,1
309732,Shock Absorber Strut,1
309732,Engine Mounting,1
309732,Wiper Motor & Link Set,1
309742,Lower Arm,1
309742,Front Shock Absorber,1
309742,Balance Rod Bush,1
309742,Tie Rod End,1
309742,Ball Joint,1
309742,Clutch Kit (Disc+Pressure Plate),1
309742,Clutch Release Bearing,1
309742,Clutch Cable,1
309742,Gear Oil 1L,1
309743,Front Brake pad,1
309743,AC Filter,1
309743,Oil Filter,1
309743,Air Filter,1
309743,Fuel Filter,1
309743,Wheel Cap,1
309744,Front Bumper,1
309744,Radiator,1
309744,Molding Radiator Grille Lower,1
309744,Fog Lamp Cover - RH,1
309744,Front Bumper Lower Grill,1
309745,Front Bumper,1
309745,Front Bumper Bracket - LH,1
309745,Head Lamp - LH,1
309745,Mirror Assy - LH,1
309745,Front Fender - LH,1
309745,Emblem Kit,1
309750,Seat Belt,1
309750,Power Window Switch,1
309750,Front Fog Lamp - LH,1
309750,Front Wheel Arch Cladding - LH,1
309751,Front Bumper,1
309751,Front Bumper Bracket - LH,1
309751,Front Bumper Bracket - RH,1
309751,Radiator Upper Grille,1
309751,Head Lamp - LH,1
309751,Fog Lamp Cover - LH,1
309751,Front Fog Lamp - LH,1
309751,Front Bumper Lower Grill,1
309751,Engine Under Cover,1
309751,Radiator,1
309751,AC Condenser,1
309751,Radiator Shroud,1
309751,Pipe,1
309751,Radiator Grill,1
309755,Front Door - RH,1
309755,Frame Comp. Rear Door Outer - RH,1
309755,"Weatherstrip, Front Door Outer - RH",1
309755,Sealant,1
309758,Front Bumper,1
309758,Front Fender - LH,1
309758,Front Fog Lamp - LH,1
309758,Head Lamp - LH,1
309758,Front Bumper Bracket - LH,1
309758,Front Bumper Bracket - RH,1
309758,Front Fender Lining - LH,1
309758,Towing cap,1
309758,Front Bumper Lower,1
309765,Rear Bumper,1
309765,Rear Bumper Bracket - LH,1
309765,Rear Bumper Bracket - RH,1
309765,Rear Bumper Cover Lower,1
309784,Oil Filter,1
309784,Air Filter,1
309784,Fuel Filter,1
309784,AC Filter,1
309784,Cap,1
309784,Radiator Grill,1
309785,Front Shock Absorber,1
309785,Stabilizer Rod Bush Kit,1
309785,Lower Ball Joint,1
309785,Front Stabilizer Link Set,1
309785,Balance Rod Bush,1
309785,Rear Shock Absorber,1
309785,Rear Suspension Bush Kit,1
309785,Shock Absorber Mount,1
309785,Shock Absorber Strut Kit,1
309797,Front Door - LH,1
309797,Mirror Assy - LH,1
309797,Front Bumper,1
309797,Front Bumper Bracket - LH,1
309797,Front Bumper Bracket - RH,1
309798,Front Bumper,1
309798,Rear Bumper,1
309798,Mud Flap Set,1
309798,Drive Shaft Boot,1
309798,Rubber Bush,1
309799,Front Bumper,1
309799,Front Bumper Bracket - LH,1
309799,Front Bumper Bracket - RH,1
309799,Rear Bumper,1
309799,Rear Bumper Bracket - LH,1
309799,Rear Bumper Bracket - RH,1
309800,Front Brake pad,1
309800,Front Brake Disc,1
309800,AC Filter,1
309800,Knob,1
309800,Rear Wheel Bearing,1
309800,Front Wheel Bearing,1
309800,Volve Door Packing,1
309800,Shock Absorber Mount,1
309800,Oil Seal,1
309800,Fog Lamp Cover - LH,1
309800,Hose Pipe Pvc,1
309805,Rear Bumper,1
309805,"Holder, Rear Bumper Side - RH",1
309805,"Holder, Rear Bumper Side - LH",1
309805,Rear Tail Lamp - LH,1
309805,Rear Tail Lamp - RH,1
309806,Bonnet Assy,1
309806,Bonnet Hinge Assy - LH,1
309806,Bonnet Hinge Assy - RH,1
309806,Bonnet Assy Latch,1
309806,Head Lamp - RH,1
309806,Head Lamp - LH,1
309806,Front Bumper,1
309806,Bumper Grill,1
309806,Tie Member Assy,1
309807,Clutch Kit (Disc+Pressure Plate),1
309807,Front Strut Set - LH,1
309807,Front Strut Set - RH,1
309807,Lower Arm Set,1
309807,Tie Rod End Set,1
309807,Front Brake pad,1
309807,Brake Lining,1
309807,Front Stabilizer Link,1
309807,Stablizer Bar Bushes,1
309811,Front Bumper,1
309811,Front Bumper Bracket - LH,1
309811,Front Bumper Bracket - RH,1
309811,Front Bumper Lower Grill,1
309811,Front Bumper Upper Grill,1
309811,Head Lamp - RH,1
309811,Bonnet Assy,1
309811,Bonnet Hinge Assy - LH,1
309811,Bonnet Hinge Assy - RH,1
309811,Front Fender - LH,1
309811,Radiator,1
309811,AC Condenser,1
309811,Radiator Shroud,1
309811,"Panel, Valance",1
309811,Hood Lock,1
309811,Pipe,1
309811,Radiator Inlet Hose,1
309811,Radiator Outlet Hose,1
309811,Coolant Tank,1
309811,"Mount, Radiator Support Upper",1
309811,Air Duct Assy - Center,1
309811,Engine Under Cover,1
309811,Radiator Lower Mounting Bush,1
309811,Radiator Upper Mounting Bush,1
309812,Water Pump,1
309812,V Belt,1
309812,Tensioner Belt,1
309812,Gasket Water Pump,1
309812,Lower Ball Joint - LH,1
309812,Lower Ball Joint - RH,1
309812,Engine Mounting Pad - B,1
309812,Bolt,1
309813,Rear Shock Absorber,1
309813,Rear Coil Spring,1
309813,Shock Absorber Mount,1
309813,Strut Bush Kit,1
309813,Rear Stabilizer Link,1
309813,Balance Rod Bush,1
309813,Clutch Kit (Disc+Pressure Plate),1
309813,Clutch Slave Cylinder,1
309825,Oil Filter,1
309825,Air Filter,1
309825,AC Filter,1
309825,Front Brake Disc,1
309825,Front Brake pad,1
309825,Rear Brake Shoe Set,1
309825,Bulb,1
309825,Fuel Filter,1
309825,Drain Nut,1
309825,Gear Oil 1L,1
309825,"Brake Oil, Dot 4(500ml)",1
309827,Clutch Set (Disc+Pressure Plate+Bearing),1
309827,Oil Filter,1
309827,Air Filter,1
309827,Glow Plug,1
309830,Dicky Panel,1
309830,Rear Wheel Bearing,1
309830,Air Filter,1
309830,Window Regulator With Motor,1
309832,Front Windshield,1
309832,Windshield Beeding,1
309832,Head Lamp - RH,1
309832,Head Lamp - LH,1
309841,"Weatherstrip, Front Door Outer - RH",1
309841,"Weatherstrip, Front Door Outer - LH",1
309841,"Weatherstrip, Rear Door Outer - RH",1
309841,"Weatherstrip, Rear Door Outer - LH",1
309845,Front Bumper,1
309845,Front Fender - LH,1
309845,Fender Lining,1
309845,Front Bumper Upper Grill,1
309845,Monogram Set,1
309845,Front Fender - RH,1
309846,Rear Shock Absorber,1
309846,Front Wheel Bearing,1
309846,Caliper Kit,1
309846,Belt,1
309846,Wiper Blade 22,1
309846,Wiper Blade 16,1
309846,AC Filter,1
309846,Front Brake pad,1
309846,Front Stabilizer Link Set,1
309847,Front Bumper,1
309847,Rear Bumper,1
309847,Front Bumper Bracket - LH,1
309847,Front Bumper Bracket - RH,1
309852,Head Lamp - RH,1
309852,Fog Lamp Cover - RH,1
309852,Belt,1
309852,V Belt,1
309859,Clutch Set (Disc+Pressure Plate+Bearing),1
309859,Engine Bedding,1
309859,Shock Absorber Strut,1
309859,Lower Arm,1
309859,Flywheel,1
309859,Clutch Kit,1
309859,Clutch Release Bearing,1
309864,Front Shock Absorber,1
309864,Lower Arm Set,1
309864,Strut Mount Kit,1
309864,Balance Rod Bush,1
309864,Rear Shock Absorber,1
309864,Upper Arm,1
309878,Steering Box,1
309878,Lower Arm,1
309878,Shock Absorber Strut,1
309878,Front Stabilizer Link Set,1
309885,Lower Arm,1
309885,Front Shock Absorber,1
309885,Balance Rod Bush,1
309885,Rear Bumper,1
309885,Outer Door Handle,1
309885,Ac Vent,1
309885,Centre Ac Vent,1
309885,"Holder, Rear Bumper Side - RH",1
309885,"Holder, Rear Bumper Side - LH",1
309886,Belt Water Pump,1
309886,Bearing,1
309886,Tensioner Assy,1
309886,Tailgate Cable,1
309886,Fuel Lid Opener Cable,1
309886,Floor Rubber Mat,1
309894,Front Brake pad,1
309894,"Wheel Brake Cylinder, Rear - RH",1
309894,"Wheel Brake Cylinder, Rear - LH",1
309894,Caliper Kit,1
309900,Front Bumper,1
309900,Rear Bumper,1
309900,Timing Kit,1
309900,Timing Chain,1
309900,Timing Kit Packing,1
309900,Timing Chain Guide,1
309900,Timing Chain Tensioner,1
309900,Front Wheel Bearing,1
309900,Front Bumper Bracket,1
309900,Rear Bumper Bracket - LH,1
309900,"Holder, Rear Bumper Side - LH",1
309904,Front Door - RH,1
309904,Rear Door - RH,1
309904,Hinge Rear Door Slide - RH,1
309904,Running Board - RH,1
309904,"Weatherstrip, Front Door Outer - RH",1
309904,"Weatherstrip, Rear Door Outer - RH",1
309905,Front Bumper,1
309905,Front Fender - RH,1
309905,Front Bumper Bracket - LH,1
309905,Front Bumper Bracket - RH,1
309915,Front Brake pad,1
309915,Front Brake Disc,1
309915,Front Strut Bush Kit,1
309915,Shock Absorber Mount,1
309920,Front Bumper,1
309920,Front Fender - RH,1
309920,Front Bumper Bracket,1
309920,Head Lamp - RH,1
309921,Panel Assy -Tail Gate Trim,1
309921,Bonnet Hinge Assy - LH,1
309921,Bonnet Hinge Assy - RH,1
309921,Dicky Panel,1
309921,Dicky Emblems,1
309921,Rear Tail Lamp - LH,1
309921,Rear Tail Lamp - RH,1
309921,Dicky Latch,1
309921,Rear Bumper,1
309921,Reflector,1
309921,Brace Panel,1
309924,"Holder, Front Bumper - RH",1
309924,"Holder, Front Bumper - LH",1
309924,Front Bumper,1
309924,Head Lamp - RH,1
309924,Splash Guard Front Bumper,1
309924,Front Fender Lining - RH,1
309924,Wiper Tank,1
309924,Front Fender - RH,1
309924,Fog Lamp Cover - RH,1
309924,"Mount, Radiator Support Upper",1
309925,Dicky Panel,1
309925,Rear Bumper,1
309925,Rear Tail Lamp - RH,1
309925,Dicky Emblems,1
309925,Monogram Set,1
309926,Front Suspension Bush Kit,1
309926,Tie Rod,1
309926,Ball Joint,1
309926,Front Shock Absorber,1
309926,Front Brake Disc,1
309926,Balance Rod Bush,1
309926,Front Stabilizer Link - LH/RH,1
309926,Upper Ball Joint,1
309926,Lower Ball Joint,1
309926,Gear Box Beeding,1
309934,Front Strut Set - LH,1
309934,Front Strut Set - RH,1
309934,Shock Absorber Strut Kit,1
309934,Suspension Strut Mounting,1
